task,method,source,beta,epoch,level,layer,group,noise_rms,noise_energy_share,snr,n
vit,dp_kfm_a,public,0.75,3,layer,blocks.4.mlp.fc2,mlp_fc2,0.2832876866643869,0.0041301827609212,0.0180250803129356,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.4.norm1.bias,identity,0.9348948849594576,5.84332447698516e-05,0.0174568364366585,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.4.norm1.weight,identity,0.9240793356860534,5.84332447698516e-05,0.011347679844087,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.4.norm2.bias,identity,0.9298637984858752,5.84332447698516e-05,0.0135001570825553,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.4.norm2.weight,identity,0.9248979585342264,5.84332447698516e-05,0.0105797634062714,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.5.attn.k_proj,attention_qkv,0.8460967739527662,0.009244195993736,0.002788754143418,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.5.attn.out_proj,attention_out,0.3889137533246419,0.0019537976601169,0.0183046890507218,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.5.attn.q_proj,attention_qkv,0.8457329183461902,0.009244195993736,0.0019144518259849,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.5.attn.v_proj,attention_qkv,0.8460961800915925,0.009244195993736,0.008873405168246,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.5.mlp.fc1,mlp_fc1,0.8372736092948861,0.0362237835068859,0.0054700717371101,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.5.mlp.fc2,mlp_fc2,0.2799563313057588,0.0040341937314719,0.0150446648632063,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.5.norm1.bias,identity,0.934838753967033,5.84332447698516e-05,0.0136711331399628,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.5.norm1.weight,identity,0.9361565854571924,5.84332447698516e-05,0.0095075853633933,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.5.norm2.bias,identity,0.9312048628244776,5.84332447698516e-05,0.0111977618428655,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.5.norm2.weight,identity,0.9300977404310444,5.84332447698516e-05,0.0088765448345726,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.6.attn.k_proj,attention_qkv,0.79799120628941,0.0082259631631418,0.0025613608427623,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.6.attn.out_proj,attention_out,0.3671234440877018,0.001743739107432,0.02114520307239,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.6.attn.q_proj,attention_qkv,0.797390812476781,0.0082259631631418,0.0017218319534555,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.6.attn.v_proj,attention_qkv,0.7972618617566009,0.0082259631631418,0.0089427784058601,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.6.mlp.fc1,mlp_fc1,0.9014207273268257,0.0420104217545826,0.0046176580891363,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.6.mlp.fc2,mlp_fc2,0.277303029724132,0.0039651051929507,0.0133912090276876,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.6.norm1.bias,identity,0.9324794899131972,5.84332447698516e-05,0.0135496845316841,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.6.norm1.weight,identity,0.926946824384862,5.84332447698516e-05,0.0084958732902004,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.6.norm2.bias,identity,0.9312320116424389,5.84332447698516e-05,0.0089474648864141,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.6.norm2.weight,identity,0.9300509513512812,5.84332447698516e-05,0.0072906918527528,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.7.attn.k_proj,attention_qkv,0.838776547953675,0.0090980318446101,0.0019401020336342,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.7.attn.out_proj,attention_out,0.386554206717923,0.0019320826702904,0.0154683912664222,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.7.attn.q_proj,attention_qkv,0.8387461806102761,0.0090980318446101,0.0014117005158644,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.7.attn.v_proj,attention_qkv,0.8389207560344476,0.0090980318446101,0.0073096190631797,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.7.mlp.fc1,mlp_fc1,1.0622574513931609,0.0583453998990073,0.0033340556381599,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.7.mlp.fc2,mlp_fc2,0.4879396896330805,0.0122234359008467,0.0070180026140528,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.7.norm1.bias,identity,0.9285672001422272,5.84332447698516e-05,0.0102068354925371,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.7.norm1.weight,identity,0.9305496911995884,5.84332447698516e-05,0.0072730709628313,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.7.norm2.bias,identity,0.9320936290148034,5.84332447698516e-05,0.0064773938046238,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.7.norm2.weight,identity,0.9317620110182196,5.84332447698516e-05,0.0047676646243057,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.8.attn.k_proj,attention_qkv,0.9082406485775828,0.0106717367758694,0.0018532975123617,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.8.attn.out_proj,attention_out,0.3518326132226371,0.0015993996600072,0.0156783220609945,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.8.attn.q_proj,attention_qkv,0.9084746369198696,0.0106717367758694,0.0013206857198888,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.8.attn.v_proj,attention_qkv,0.908954700425989,0.0106717367758694,0.006166365960708,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.8.mlp.fc1,mlp_fc1,1.180630946388409,0.0720610490175806,0.0027488339920973,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.8.mlp.fc2,mlp_fc2,0.3366531796898348,0.0058380348793079,0.0084281755203387,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.8.norm1.bias,identity,0.9339639039844014,5.84332447698516e-05,0.0095336371154635,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.8.norm1.weight,identity,0.9232622794220072,5.84332447698516e-05,0.0088424456717482,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.8.norm2.bias,identity,0.935777643210306,5.84332447698516e-05,0.0053794108567335,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.8.norm2.weight,identity,0.941048606891552,5.84332447698516e-05,0.003514118131254,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.9.attn.k_proj,attention_qkv,0.9517087882972668,0.0117016789312063,0.0017522498381446,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.9.attn.out_proj,attention_out,0.2889788387133026,0.0010792637001553,0.0162399019927603,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.9.attn.q_proj,attention_qkv,0.9519259236987464,0.0117016789312063,0.0012019579466636,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.9.attn.v_proj,attention_qkv,0.9510446965835778,0.0117016789312063,0.0050201625631476,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.9.mlp.fc1,mlp_fc1,1.2243724341773663,0.0775272128743682,0.0023032775332643,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.9.mlp.fc2,mlp_fc2,0.3239199943298916,0.0054009947322862,0.0073577584979775,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.9.norm1.bias,identity,0.9349640416383596,5.84332447698516e-05,0.0096191351028782,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.9.norm1.weight,identity,0.9311220135729192,5.84332447698516e-05,0.0071356241985558,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.9.norm2.bias,identity,0.9273996565483652,5.84332447698516e-05,0.0049606235088248,1
vit,dp_kfm_a,public,0.75,3,layer,blocks.9.norm2.weight,identity,0.9360509973556926,5.84332447698516e-05,0.0150387546498868,1
vit,dp_kfm_a,public,0.75,3,layer,cls_token,identity,0.9299232611386078,5.84332447698516e-05,0.0083710510126762,1
vit,dp_kfm_a,public,0.75,3,layer,head,patch_head,2.394475677849788,0.0038538693010612,0.0283875955726305,1
vit,dp_kfm_a,public,0.75,3,layer,norm.bias,identity,0.9297471919085888,5.84332447698516e-05,0.0015609135099539,1
vit,dp_kfm_a,public,0.75,3,layer,norm.weight,identity,0.9350878828464512,5.84332447698516e-05,0.0027425558325976,1
vit,dp_kfm_a,public,0.75,3,layer,patch_embed,patch_head,0.3017007525151211,0.0046866101884371,0.024091924979008,1
vit,dp_kfm_a,public,0.75,3,layer,pos_embed,identity,0.934055247966834,0.0115113492196607,0.0014461127248817,1
vit,dp_kfm_a,public,0.75,4,group,attention_out,attention_out,0.3605198896526709,0.0201691959266594,0.0212831579416145,1
vit,dp_kfm_a,public,0.75,4,group,attention_qkv,attention_qkv,0.8260662291204929,0.3175915945543419,0.0052153514861594,1
vit,dp_kfm_a,public,0.75,4,group,identity,identity,0.9320639460035032,0.0144352300725481,0.0055432667849312,1
vit,dp_kfm_a,public,0.75,4,group,mlp_fc1,mlp_fc1,0.9645113785145312,0.5773414116923742,0.004482172639791,1
vit,dp_kfm_a,public,0.75,4,group,mlp_fc2,mlp_fc2,0.3164726873336755,0.061883574004994,0.0137949516538769,1
vit,dp_kfm_a,public,0.75,4,group,patch_head,patch_head,0.4046996068196746,0.0085789937490825,0.0227173927073052,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.0.attn.k_proj,attention_qkv,0.5093353082530729,0.0033461256580786,0.005567725413198,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.0.attn.out_proj,attention_out,0.3455572316328169,0.0015551846861071,0.0346747849962974,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.0.attn.q_proj,attention_qkv,0.5078007907402375,0.0033461256580786,0.0039621553272015,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.0.attn.v_proj,attention_qkv,0.5075352110147654,0.0033461256580786,0.0183874473157513,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.0.mlp.fc1,mlp_fc1,0.7137016406154694,0.0263583907766734,0.0075858921366088,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.0.mlp.fc2,mlp_fc2,0.3596324357048404,0.0066716861302678,0.02085806012094,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.0.norm1.bias,identity,0.9290174679299176,5.820657287317763e-05,0.0212094499077389,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.0.norm1.weight,identity,0.92516738125673,5.820657287317763e-05,0.0289980573327166,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.0.norm2.bias,identity,0.9241416868763068,5.820657287317763e-05,0.0122271066363123,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.0.norm2.weight,identity,0.933109816348728,5.820657287317763e-05,0.0130884844123524,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.1.attn.k_proj,attention_qkv,0.613438055357985,0.0048531132289586,0.0027436460855324,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.1.attn.out_proj,attention_out,0.4017913709373711,0.0020825062393343,0.019036474153002,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.1.attn.q_proj,attention_qkv,0.6128322939881032,0.0048531132289586,0.0021271627065968,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.1.attn.v_proj,attention_qkv,0.6122055133108614,0.0048531132289586,0.0107512943294565,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.1.mlp.fc1,mlp_fc1,0.729951903088768,0.0275503578181004,0.007973957793654,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.1.mlp.fc2,mlp_fc2,0.2642349019589244,0.0035982318895077,0.017611420485306,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.1.norm1.bias,identity,0.9298765647229184,5.820657287317763e-05,0.0150596064604534,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.1.norm1.weight,identity,0.9342262494993236,5.820657287317763e-05,0.0154695129937954,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.1.norm2.bias,identity,0.929028944873086,5.820657287317763e-05,0.01640173456129,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.1.norm2.weight,identity,0.9272006234791602,5.820657287317763e-05,0.0168501977082363,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.10.attn.k_proj,attention_qkv,0.9869016785297956,0.0125790709358211,0.0013857547581393,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.10.attn.out_proj,attention_out,0.2341478811273896,0.0007107632564926,0.0154003608259898,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.10.attn.q_proj,attention_qkv,0.986286786646547,0.0125790709358211,0.0008412535080051,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.10.attn.v_proj,attention_qkv,0.9863059018063336,0.0125790709358211,0.0038051523124455,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.10.mlp.fc1,mlp_fc1,1.1991762377358526,0.0743905669311394,0.0016219846975302,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.10.mlp.fc2,mlp_fc2,0.2840088188054693,0.004154497966845,0.0053178904061882,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.10.norm1.bias,identity,0.9294081486093884,5.820657287317763e-05,0.0076600555355183,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.10.norm1.weight,identity,0.9281230972063144,5.820657287317763e-05,0.0052434833765937,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.10.norm2.bias,identity,0.9272222008855708,5.820657287317763e-05,0.003015782115098,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.10.norm2.weight,identity,0.9253967472444306,5.820657287317763e-05,0.0044988043421078,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.11.attn.k_proj,attention_qkv,1.0018130586397576,0.012978782724269,0.0014704484728813,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.11.attn.out_proj,attention_out,0.291274661719393,0.0010947549108326,0.0106420943551915,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.11.attn.q_proj,attention_qkv,1.0015056361677828,0.012978782724269,0.001088416978567,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.11.attn.v_proj,attention_qkv,1.0013817446924835,0.012978782724269,0.0034575757863379,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.11.mlp.fc1,mlp_fc1,1.0678919523774346,0.0589706620182397,0.0014316847932107,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.11.mlp.fc2,mlp_fc2,0.2492675062463455,0.0032000632888422,0.0059217311028274,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.11.norm1.bias,identity,0.9320247879826572,5.820657287317763e-05,0.0071538147405438,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.11.norm1.weight,identity,0.9364472534929306,5.820657287317763e-05,0.0050983549734792,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.11.norm2.bias,identity,0.9253318663601928,5.820657287317763e-05,0.0026958399632508,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.11.norm2.weight,identity,0.9297493696137584,5.820657287317763e-05,0.0028813029572462,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.2.attn.k_proj,attention_qkv,0.692260304677142,0.0061874445234933,0.0032880520617802,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.2.attn.out_proj,attention_out,0.4240971154913289,0.0023246172658429,0.0254846792683197,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.2.attn.q_proj,attention_qkv,0.691556767077054,0.0061874445234933,0.0025896030462663,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.2.attn.v_proj,attention_qkv,0.6916735167870762,0.0061874445234933,0.0140120295739484,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.2.mlp.fc1,mlp_fc1,0.823213578299781,0.0350319673912145,0.0076630191962319,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.2.mlp.fc2,mlp_fc2,0.2819086245551943,0.0040928982682205,0.0210514564521804,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.2.norm1.bias,identity,0.9275095499333452,5.820657287317763e-05,0.0205190133499655,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.2.norm1.weight,identity,0.932960873028864,5.820657287317763e-05,0.0160972692240029,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.2.norm2.bias,identity,0.9249870310900498,5.820657287317763e-05,0.0179524059007261,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.2.norm2.weight,identity,0.9336795676612204,5.820657287317763e-05,0.0143197248275358,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.3.attn.k_proj,attention_qkv,0.8270267034356205,0.0088325374317715,0.0031095947744215,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.3.attn.out_proj,attention_out,0.3871686168319933,0.0019369181646688,0.0263198574701626,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.3.attn.q_proj,attention_qkv,0.8269230300514233,0.0088325374317715,0.0024384106353656,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.3.attn.v_proj,attention_qkv,0.826314180487371,0.0088325374317715,0.0109122016684367,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.3.mlp.fc1,mlp_fc1,0.8297128665064541,0.0356402386240022,0.0070852118155575,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.3.mlp.fc2,mlp_fc2,0.2954254882625542,0.0045035903131861,0.0219001226833092,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.3.norm1.bias,identity,0.9355802253576452,5.820657287317763e-05,0.017328791244769,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.3.norm1.weight,identity,0.9292527709635726,5.820657287317763e-05,0.0119561886730284,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.3.norm2.bias,identity,0.9354770289989828,5.820657287317763e-05,0.0146682578057446,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.3.norm2.weight,identity,0.9303788202865604,5.820657287317763e-05,0.0118071754833283,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.4.attn.k_proj,attention_qkv,0.8144291609125389,0.0085822894354876,0.0038330344646671,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.4.attn.out_proj,attention_out,0.3723258390737696,0.0017935646025695,0.0253308757697286,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.4.attn.q_proj,attention_qkv,0.8152656457694878,0.0085822894354876,0.0027734744575065,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.4.attn.v_proj,attention_qkv,0.8148301609511325,0.0085822894354876,0.0111763236706062,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.4.mlp.fc1,mlp_fc1,0.8331071290272913,0.0358770156835532,0.0059000506744282,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.4.mlp.fc2,mlp_fc2,0.2825476730714367,0.0041140698373996,0.0169653834559466,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.4.norm1.bias,identity,0.9333863862784502,5.820657287317763e-05,0.0174959198532642,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.4.norm1.weight,identity,0.9362365497351832,5.820657287317763e-05,0.0110348459358198,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.4.norm2.bias,identity,0.9196881874801104,5.820657287317763e-05,0.0126750196893027,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.4.norm2.weight,identity,0.9261318465956028,5.820657287317763e-05,0.0097565584892425,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.5.attn.k_proj,attention_qkv,0.8441794249495151,0.0092145488889562,0.0026014345733065,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.5.attn.out_proj,attention_out,0.400276328683997,0.0020672235256002,0.0173458092242555,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.5.attn.q_proj,attention_qkv,0.8437867367364481,0.0092145488889562,0.0017861017057401,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.5.attn.v_proj,attention_qkv,0.8451092981204508,0.0092145488889562,0.0086047615884732,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.5.mlp.fc1,mlp_fc1,0.8302010121867676,0.0356406872536245,0.0052280112866539,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.5.mlp.fc2,mlp_fc2,0.2812714885837284,0.0040739270470214,0.0143253809020099,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.5.norm1.bias,identity,0.9350856969104756,5.820657287317763e-05,0.0129145252059571,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.5.norm1.weight,identity,0.9287692236896924,5.820657287317763e-05,0.0087466348545443,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.5.norm2.bias,identity,0.9262429192637712,5.820657287317763e-05,0.0107271856124499,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.5.norm2.weight,identity,0.9314058183619772,5.820657287317763e-05,0.0084873307280311,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.6.attn.k_proj,attention_qkv,0.7916803757661373,0.0081029501952478,0.0024487617457395,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.6.attn.out_proj,attention_out,0.3712893892149341,0.0017837635988937,0.0198949148657159,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.6.attn.q_proj,attention_qkv,0.7919847453320418,0.0081029501952478,0.0016431793163754,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.6.attn.v_proj,attention_qkv,0.7914388660238807,0.0081029501952478,0.0086094692683443,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.6.mlp.fc1,mlp_fc1,0.8975644948772338,0.0416456065906947,0.0042240763298406,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.6.mlp.fc2,mlp_fc2,0.2766504468685048,0.0039377438595387,0.0121263431016227,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.6.norm1.bias,identity,0.9286561392895272,5.820657287317763e-05,0.0127985346517113,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.6.norm1.weight,identity,0.9337537259591588,5.820657287317763e-05,0.0078161842946584,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.6.norm2.bias,identity,0.928733420478522,5.820657287317763e-05,0.0083174919187063,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.6.norm2.weight,identity,0.9322653111265028,5.820657287317763e-05,0.0067875415499401,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.7.attn.k_proj,attention_qkv,0.8333258186597629,0.0089807990004962,0.0017957404168849,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.7.attn.out_proj,attention_out,0.3931003794543742,0.0020016247389316,0.0136246020830452,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.7.attn.q_proj,attention_qkv,0.8334239174540797,0.0089807990004962,0.0012923024010422,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.7.attn.v_proj,attention_qkv,0.8333463626352202,0.0089807990004962,0.0067632687366376,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.7.mlp.fc1,mlp_fc1,1.0555610278126644,0.0575497083229224,0.0029273516490442,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.7.mlp.fc2,mlp_fc2,0.4860348789733597,0.0121380767922483,0.0059527353121892,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.7.norm1.bias,identity,0.929699501025001,5.820657287317763e-05,0.0097122198758072,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.7.norm1.weight,identity,0.9322847013107328,5.820657287317763e-05,0.006613707722771,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.7.norm2.bias,identity,0.931249618284448,5.820657287317763e-05,0.0058712641729196,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.7.norm2.weight,identity,0.9370570004495368,5.820657287317763e-05,0.0041747737447447,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.8.attn.k_proj,attention_qkv,0.9043349029830572,0.0105680412032266,0.0015847945852278,1
vit,dp_kfm_a,public,0.75,4,layer,blocks.8.attn.out_proj,attention_out,0.3585666500868635,0.0016638686869724,0.012751768404745,1
